timestamp,angle_raw_3,angle_interp_3,angle_sg_3,angle_raw_2,angle_interp_2,angle_sg_2,angle_raw_1,angle_interp_1,angle_sg_1,pos_raw_3,pos_interp_3,pos_sg_3,pos_raw_2,pos_interp_2,pos_sg_2,pos_raw_1,pos_interp_1,pos_sg_1
572,43.31117667754612,43.31117667754612,46.06077565775143,9.151768948319159,9.151768948319159,9.220331927751916,9.29371641267059,9.29371641267059,8.442006051314861,365.17391304347825,365.17391304347825,366.1301736182098,294.15,294.15,294.27404654169527,196.60000000000002,196.60000000000002,196.31427063133054
573,39.75411006135071,39.75411006135071,41.15047812734949,7.44129419069599,7.44129419069599,9.344003426317895,8.773286067287009,8.773286067287009,8.585382667283186,362.22727272727275,362.22727272727275,362.46578705791393,293.85,293.85,294.2035746606351,195.90476190476193,195.90476190476193,196.3369834087492
574,36.27238902408538,36.27238902408538,36.811414324597,9.90359973902959,9.90359973902959,9.415496534285843,8.000305961671824,8.000305961671824,8.376723699525616,359.1,359.1,358.6413696264897,294.6,294.6,293.72283990519446,196.57142857142856,196.57142857142856,195.8746994182299
575,33.47938852747068,33.47938852747068,32.20213322364607,10.06576713942495,10.06576713942495,9.686001164257943,9.540602007263509,9.540602007263509,8.157770757819556,355.29999999999995,355.29999999999995,355.1763354701625,294.45000000000005,294.45000000000005,293.47136823960517,196.35000000000002,196.35000000000002,195.6432105149763
576,28.024795066081975,28.024795066081975,28.38775123842308,10.764486889684168,10.764486889684168,10.082702338150948,8.257585127013657,8.257585127013657,8.094478950663728,351.0,351.0,352.2533862832438,291.85,291.85,293.2336393018762,194.5,194.5,195.37830855419202
577,24.51456815305047,24.51456815305047,24.704488455151512,9.718026529585584,9.718026529585584,10.088977478224601,6.325743346611904,6.325743346611904,7.911768733540923,347.5,347.5,349.88275931655926,291.5,291.5,293.1399116569721,193.64999999999998,193.64999999999998,195.2936134453792
578,21.573372769503475,21.573372769503475,21.34239862965712,10.302009453247196,10.302009453247196,10.201729513311312,7.978160423778659,7.978160423778659,7.869509267091132,349.25,349.25,348.2146014343732,294.4,294.4,293.166009480717,196.3809523809524,196.3809523809524,195.36894419306293
579,17.820318673000834,17.820318673000834,16.842192053638666,10.745609643145455,10.745609643145455,10.188969835330727,7.974748231370596,7.974748231370596,7.674314502033669,347.6,347.6,346.5555477259333,294.1,294.1,293.36414996768104,196.39999999999998,196.39999999999998,195.42624649860053
580,14.958733554432373,14.958733554432373,13.456602157289916,10.525866771630177,10.525866771630177,10.257756343340429,6.564776844776325,6.564776844776325,7.603141585778026,343.5,343.5,345.2628021823397,291.20000000000005,291.20000000000005,293.43415212238904,192.85000000000002,192.85000000000002,195.49018099547618
581,8.387391512304621,8.387391512304621,9.728471853216572,9.964480085708548,9.964480085708548,10.057478676809719,7.917023473253534,7.917023473253534,7.516430294859287,345.9,345.9,344.4092117170774,294.95238095238096,294.95238095238096,293.6391381167868,196.89999999999998,196.89999999999998,195.57181426416827
582,-0.0,5.6191824771493355,5.890521552429876,9.986972027200592,9.986972027200592,10.200603554157057,8.10384323356997,8.10384323356997,7.570485581501561,-100.0,344.75,343.9904905930003,294.0,294.0,294.0133160956707,196.14999999999998,196.14999999999998,195.85021978022087
583,2.8509734419940505,2.8509734419940505,2.6840847615868837,8.976533797778906,8.976533797778906,9.981261396627499,8.282096961471774,8.282096961471774,7.860815231868037,343.6,343.6,343.6823767563725,294.7619047619048,294.7619047619048,294.38935574229856,196.85000000000002,196.85000000000002,196.07063348416398
584,-3.403823394176257,-3.403823394176257,-1.3556005686279686,9.61316741283055,9.61316741283055,9.926710129071601,8.605636871844128,8.605636871844128,8.196198098213317,342.4,342.4,343.3199785663272,294.45000000000005,294.45000000000005,294.40499461323157,195.75,195.75,196.05660418013466
585,-7.064412103293376,-7.064412103293376,-5.020505119202843,10.355618714811989,10.355618714811989,9.957176144244347,6.620203106843024,6.620203106843024,8.220841400651997,342.4,342.4,342.7311693260319,294.29999999999995,294.29999999999995,294.1845765998724,195.5,195.5,195.7307110536533
